h3,lat,lon,area,CIS,CIS_adj,hidden_uplift_%,enf_days,police_station
89618924077ffff,12.892844567899722,77.62626643116447,Ambedkar Colony,1.87,2.86,53.0,1,Hulimavu
89601459c53ffff,13.036446298066226,77.5095498768439,Maruthi Layout,1.87,2.86,53.0,1,Peenya
8961892e987ffff,12.977353840233196,77.6126470800068,Sivanchetti Gardens,1.87,2.86,53.0,1,Cubbon Park
8961892e697ffff,12.98981065127552,77.71645601281985,Thimmareddy Layout,1.87,2.86,53.0,1,Mahadevapura
8961892c8a3ffff,13.03832268752397,77.5998302301903,Gangamma Layout,1.87,2.86,53.0,1,Hebbala
8961892e377ffff,13.012435308179196,77.67044896591312,Petra Parks Apartment,1.87,2.86,53.0,1,Banaswadi
89618924edbffff,12.897205788825065,77.60467512104476,Someshwara Layout,1.87,2.86,53.0,1,Mico Layout
8960145a54bffff,12.929494353663621,77.54385694958569,Hoaskerehalli Circle,1.87,2.86,53.0,1,Banashankari
89618924ecbffff,12.899353057908236,77.602304376805,Bilekahalli Layout,1.87,2.86,53.0,1,Mico Layout
8960145908bffff,13.041675832798171,77.54993679526135,Bahubali Nagar,1.87,2.86,53.0,1,Jalahalli
89618925e17ffff,12.945245880959568,77.62293954105351,Godavari Block,1.87,2.86,53.0,1,Adugodi
89618925c87ffff,12.917459611539012,77.62006207560897,Central Silk Board Colony,1.87,2.86,53.0,1,Mico Layout
89618924c3bffff,12.874839677632092,77.58324166472549,MBM Rohith Residency,1.87,2.86,53.0,1,Thalagattapura
89618925acfffff,12.965593452569934,77.61305046944275,Akshaya Commercial Complex,1.87,2.86,53.0,1,Ashok Nagar
89601458623ffff,13.00113915692046,77.52760754397319,Kempegowda Layout,1.87,2.86,53.0,1,Rajajinagar
8961892e627ffff,12.99949184691751,77.70155689450048,Mahadevapura,1.87,2.86,53.0,1,Mahadevapura
8961892c813ffff,13.043646318330987,77.60654193378922,New Layout,1.87,2.86,53.0,1,Hebbala
89618925d23ffff,12.91864369040092,77.58939151725708,MTB Area,1.87,2.86,53.0,1,Jayanagara
8961892f463ffff,13.037875583961375,77.73476623806323,Avalahalli South Taluka,1.87,2.86,53.0,1,K.R. Pura
8961892e417ffff,12.974869597738904,77.70776205530603,BREN Avalon,1.87,2.86,53.0,1,Mahadevapura
896189209b3ffff,12.923571597784926,77.6972408021674,Prestige Silver Sun,1.87,2.86,53.0,1,Bellandur
8961892c3b3ffff,13.051010873695706,77.64460280002835,Basavanna Layout,1.87,2.86,53.0,1,Hennuru
896189209bbffff,12.926777676879329,77.69789824171414,SLS Sunflower,1.87,2.86,53.0,1,Bellandur
8961892e4c3ffff,12.978043524680823,77.71685592380528,SAP Lab Campus,1.87,2.86,53.0,1,Mahadevapura
8960145166bffff,12.907098540207176,77.53085695523868,Bengaluru South City Corporation,1.87,2.86,53.0,1,K.S. Layout
89618924253ffff,12.916304572720943,77.64231474758567,,1.87,2.86,53.0,1,HSR Layout
8961892eed3ffff,12.99855458140264,77.66479074154431,Disha Harmony Gardens,1.87,2.86,53.0,1,Banaswadi
8961892ed6fffff,12.980529492795114,77.6217303636062,Kensington Oval Junction,1.87,2.86,53.0,1,Halasur
89618924117ffff,12.877944349027285,77.60916430870154,Avani Shringeri Nagar,1.87,2.86,53.0,1,Hulimavu
8961892410fffff,12.883296762105186,77.60744936547525,Shantiniketan Layout,1.87,2.86,53.0,1,Hulimavu
89601451097ffff,12.878297949625285,77.51655247138666,Pavamanapura,1.87,2.86,53.0,1,Thalagattapura
8960145141bffff,12.875032520204236,77.53272939962514,Sobha Forest View,1.87,2.86,53.0,1,Thalagattapura
896014512a7ffff,12.90289625493937,77.5103473153575,Kanakadas Circle,1.87,2.86,53.0,1,Kengeri
8961892f693ffff,13.043169487377384,77.74993143108709,Salarpuria Sattva East Crest,1.61,2.47,53.0,1,K.R. Pura
8961892012fffff,12.935131066069367,77.74745543208714,Vishnoo Krishna Enclave Villas,1.61,2.47,53.0,1,Whitefield
8960145810fffff,12.98842638082673,77.49132103353168,Herohalli Cross,1.34,2.05,53.0,1,Kamakshipalya
89601451613ffff,12.894254126329491,77.53665616159874,Pride Spring Field Apartment,1.34,2.05,53.0,1,Thalagattapura
8961892cc8fffff,13.025425023624493,77.62248980295836,Al Hilal Nagar,1.34,2.05,53.0,1,K.G. Halli
8961892cc67ffff,13.037211190363953,77.6136578381142,Bhuvanagiri Layout,1.34,2.05,53.0,1,K.G. Halli
89618924913ffff,12.87923054368158,77.55324267089767,Narayana Nagar,1.34,2.05,53.0,1,Thalagattapura
8960145b6d7ffff,12.99769705182443,77.60275744163981,Binny Crescent Apartments,1.34,2.05,53.0,1,R.T. Nagar
89601451663ffff,12.903895027346303,77.53020252464326,Bengaluru,1.34,2.05,53.0,1,K.S. Layout
8961892f51bffff,13.024021500374218,77.72066204037164,CSR Golden Gate Layout,1.34,2.05,53.0,1,K.R. Pura
8961892f533ffff,13.020845533975029,77.71156639012844,Hosabasavanapura,1.34,2.05,53.0,1,K.R. Pura
8960145a49bffff,12.919793613508853,77.5671517063357,Yarab Nagar,1.34,2.05,53.0,1,Banashankari
8960145a43bffff,12.927319407845427,77.55464620070065,Sri Sourab Ashwath Circle,1.34,2.05,53.0,1,Banashankari
89601696d2bffff,13.07918861765168,77.50424289157347,Chikkabanavara,1.34,2.05,53.0,1,Chikkabanavara
8960169692bffff,13.094181550647077,77.48765240177198,Soladevanahalli,1.34,2.05,53.0,1,Chikkabanavara
8961892c827ffff,13.044756882498051,77.59271511656887,Hebbal Junction,1.34,2.05,53.0,1,Kodigehalli
8960145a5c3ffff,12.918795665329196,77.54728707676384,Kakathiyanagar,1.34,2.05,53.0,1,Banashankari
896189209cbffff,12.936362013560782,77.70830485955408,Vandana Tejyesh,1.34,2.05,53.0,1,HAL Old Airport
8961892e4abffff,12.973811620050357,77.70473101260352,New Heaven,1.34,2.05,53.0,1,Mahadevapura
8961892e49bffff,12.97163091878231,77.71554017184936,Knowledge Square IT Park,1.34,2.05,53.0,1,HAL Old Airport
8961892e457ffff,12.982340022884468,77.71210882325741,Brigade Lake Front,1.34,2.05,53.0,1,Mahadevapura
8961892e453ffff,12.983398088997948,77.71514022484197,Seetharampalya,1.34,2.05,53.0,1,Mahadevapura
89618924e33ffff,12.894066002470453,77.58717381136577,Pioneer Paradise,1.34,2.05,53.0,1,J.P. Nagar
8960145a1dbffff,12.934872109920942,77.5337233991602,New D Souza Nagar,1.34,2.05,53.0,1,Banashankari
8961892c493ffff,13.020934886162264,77.68625835129794,Aneppa Circle,1.34,2.05,53.0,1,K.R. Pura
8961892c8abffff,13.041527110533728,77.60048618442322,Kariyanna Layout,1.34,2.05,53.0,1,Hebbala
8960145a673ffff,12.954008987130369,77.56291145786794,Devaraj Urs Ward,1.34,2.05,53.0,1,Basavanagudi
8961892e297ffff,13.004845468186451,77.69984110362215,Hale Devasandra,1.34,2.05,53.0,1,K.R. Pura
8961892512bffff,12.936657594508052,77.63242573356239,Srinivagilu Junction,1.34,2.05,53.0,1,Ashok Nagar
8960145a36bffff,12.966961566165253,77.52343232584174,Anubhav Nagar,1.34,2.05,53.0,1,Byatarayanapura
8961892e62fffff,13.002697894384934,77.7022145725422,Hale Devasandra,1.34,2.05,53.0,1,K.R. Pura
8961892e5dbffff,12.971695661679496,77.69866929745085,Alpine Eco Apartment,1.34,2.05,53.0,1,HAL Old Airport
89618925adbffff,12.964505378621329,77.61844953934856,Lower Agaram Junction,1.34,2.05,53.0,1,Ashok Nagar
896014586afffff,12.995791772404779,77.52932298741698,Kamala Nagar,1.34,2.05,53.0,1,Vijayanagara
89601458ec7ffff,13.000201935514227,77.48249815764643,D Group Layout,1.34,2.05,53.0,1,Kamakshipalya
89601458ec3ffff,13.001261567321468,77.4855211345625,Soundarya Layout,1.34,2.05,53.0,1,Kamakshipalya
8960145907bffff,13.05451374684134,77.54413449789432,Prestige Wellington Park,1.34,2.05,53.0,1,Jalahalli
8960145904bffff,13.056633990640902,77.5501862764906,Raghuram Layout,1.34,2.05,53.0,1,Jalahalli
8961892c933ffff,13.0362543087856,77.57692366472241,Sanjay Nagar,1.34,2.05,53.0,1,Kodigehalli
89618925dabffff,12.914350250302695,77.59413282424049,Ragigudda Hill,1.34,2.05,53.0,1,J.P. Nagar
8960169740fffff,13.137662311649803,77.62017340780754,Bharthi Nagar,1.34,2.05,53.0,1,Chikkajala
8961892e1d7ffff,12.982465944934784,77.67837036765197,Jagadaapura,1.34,2.05,53.0,1,Banaswadi
89618924b8bffff,12.8995116854431,77.56019645851602,ISRO Layout,1.34,2.05,53.0,1,K.S. Layout
89601696183ffff,13.083323644942233,77.55845420254886,Narasipura Layout,1.34,2.05,53.0,1,Yelahanka
89618925c5bffff,12.934541961064772,77.62637014909764,Pet Zone Pet Clinic,1.34,2.05,53.0,1,Adugodi
89601696917ffff,13.08775652638097,77.49476242870962,Sri Nandi Nagar,1.34,2.05,53.0,1,Chikkabanavara
896189229d7ffff,12.877409056143742,77.73560820958147,Dommasandra Anekal Taluka,1.34,2.05,53.0,1,No Police Station
8961892c34bffff,13.071301307138201,77.65157363117112,Pride Pegasus,1.34,2.05,53.0,1,Hennuru
8961892c1b7ffff,13.027516166775069,77.63697684006846,Vasthav Sneha Enclave,1.34,2.05,53.0,1,Banaswadi
8961892c09bffff,13.039167123225553,77.67030308846935,C Pillappa Farms,1.34,2.05,53.0,1,Hennuru
8961892a947ffff,13.04419768321241,77.76140697001046,Subhash Nagar,1.34,2.05,53.0,1,K.R. Pura
8960145a097ffff,12.930552552637645,77.54688153860184,50 Feet Road,1.34,2.05,53.0,1,Banashankari
89601459ec7ffff,13.052461472820939,77.51282178559028,Mata Pada Layout,1.34,2.05,53.0,1,Chikkabanavara
89618925e83ffff,12.940951908983829,77.62768257716621,H Chandra Reddy Layout,1.34,2.05,53.0,1,Ashok Nagar
8961892445bffff,12.882035010658882,77.65497712045493,Manjunatha Nagar,1.34,2.05,53.0,1,Electronic City
8960145a8cfffff,12.943561202806046,77.49058189912851,BDA Layout,1.34,2.05,53.0,1,Jnanabharathi
8961892e103ffff,12.985702321810676,77.67059481829274,Kaggadasapura,1.34,2.05,53.0,1,Banaswadi
89618924293ffff,12.901335689964293,77.6420606465808,ITI Layout,1.34,2.05,53.0,1,HSR Layout
89618926293ffff,12.848814470801655,77.67066689574348,Paramount Raghavendra Akash,1.34,2.05,53.0,1,Electronic City
89618925593ffff,12.908736208759331,77.6632591778722,SJR East Wood Villa,1.34,2.05,53.0,1,Bellandur
89601696527ffff,13.074772875796347,77.55951484965973,Vidyaranyapura Society,1.34,2.05,53.0,1,Yelahanka
89618924803ffff,12.888778935824451,77.572046339589,Renukamba Nagar,1.34,2.05,53.0,1,Thalagattapura
89618924697ffff,12.885240485818336,77.65563372141966,,1.34,2.05,53.0,1,Electronic City
8961892e83bffff,12.994407622807591,77.62738358845635,Hirachandra Layout,1.34,2.05,53.0,1,Pulikeshinagar(F.Town)
8961892517bffff,12.941978378269669,77.6391382414446,Srinivagilu Junction,1.34,2.05,53.0,1,Ashok Nagar
8961892534bffff,12.96653097795081,77.64979123122899,Kodihalli,1.34,2.05,53.0,1,Jeevanbheemanagar
89618920ed3ffff,12.945808877360145,77.75246297439992,Mutsandra Main Road,1.34,2.05,53.0,1,Whitefield
8961892194fffff,12.995101417504449,77.73161543179559,Sadaramangala Industrial Area,1.34,2.05,53.0,1,Mahadevapura
8961892724fffff,12.92036552493171,77.69658338112048,,1.34,2.05,53.0,1,Bellandur
89601459bc7ffff,13.060034669939512,77.47506594425026,Doddaramaiah Circle,1.34,2.05,53.0,1,No Police Station
8961892e91bffff,12.98696797119602,77.61461529193731,Prestige Summit,1.34,2.05,53.0,1,Pulikeshinagar(F.Town)
89601696267ffff,13.127094511103358,77.57302960959782,Naganahalli Junction,1.34,2.05,53.0,1,Yelahanka
8960169622bffff,13.123890641429226,77.5723739612418,Veracious Vani Vilas,1.34,2.05,53.0,1,Yelahanka
8961892e0cbffff,12.996285805200051,77.70089923496916,Mahadevapura,1.34,2.05,53.0,1,Mahadevapura
8960145ac53ffff,12.931753291693404,77.50781875419318,Jnana Bharathi Ward,1.34,2.05,53.0,1,Kengeri
89601696113ffff,13.0886705078595,77.5567382138759,Bettalli,1.34,2.05,53.0,1,Yelahanka
89601696507ffff,13.074750035184366,77.56793956763704,Thindlu Circle,1.34,2.05,53.0,1,Kodigehalli
89601696417ffff,13.08002815828735,77.59150249834565,Yelahanka Bypass Junction,1.34,2.05,53.0,1,Yelahanka
89601696413ffff,13.081088403085998,77.59453035304956,Yelahanka Bypass Junction,1.34,2.05,53.0,1,Hebbala
89601696277ffff,13.124951666125483,77.57540153015502,Veracious Vani Vilas,1.34,2.05,53.0,1,Yelahanka
8961892e1c3ffff,12.985671658164044,77.67902759785538,Jagadaapura,1.34,2.05,53.0,1,Mahadevapura
89601459cdbffff,13.0321601636028,77.5142898432426,ABB Circle,1.34,2.05,53.0,1,Peenya
8960145a00bffff,12.94445446767175,77.54410602768182,BDA Layout,1.34,2.05,53.0,1,Byatarayanapura
89618922817ffff,12.884841272051531,77.7483921772808,Dommansandra Circle,1.34,2.05,53.0,1,No Police Station
89618926687ffff,12.834859970389857,77.68186870505674,Columbia Aaltius,1.34,2.05,53.0,1,Electronic City
896189263c3ffff,12.85103701639264,77.65143985123585,Vinayaka Layout,1.34,2.05,53.0,1,Electronic City
8960145916fffff,13.048175737417655,77.51756212812394,Selection Corner Circle,1.34,2.05,53.0,1,Chikkabanavara
8961892eb47ffff,13.014751584489819,77.61749273934453,Arokiyamma Layout,1.34,2.05,53.0,1,K.G. Halli
8961892e0afffff,12.98778826633843,77.68508812218288,Nester Raga Apartment,1.34,2.05,53.0,1,Mahadevapura
8960145ad63ffff,12.926515760604888,77.4758780802735,DS Max Star Nest,1.34,2.05,53.0,1,Kengeri
8960145ad2bffff,12.922254645582912,77.47220276208103,Arunachalam Layout,1.34,2.05,53.0,1,Kengeri
8961892cb37ffff,13.057622947711153,77.57848570483092,Kote Sri Narayana Swamy Temple Circle,1.34,2.05,53.0,1,Kodigehalli
8961892ca37ffff,13.06504275763423,77.59967833246834,Hoodi Layout,1.34,2.05,53.0,1,Hebbala
8960169604bffff,13.108910537944542,77.58055013243181,,1.34,2.05,53.0,1,Yelahanka
8961892eab7ffff,13.00508123657327,77.6323812193506,Ambience Downtown,1.34,2.05,53.0,1,Banaswadi
8960145957bffff,13.032089152275464,77.53955002537847,Jai Bharath Industrial Estate,1.34,2.05,53.0,1,Yeshwanthpura
89601459613ffff,13.0512390924541,77.56874957930296,LKR Nagar,1.34,2.05,53.0,1,Kodigehalli
89601459c4fffff,13.040732087778522,77.50481003222228,Rukmini Nagar,1.34,2.05,53.0,1,Peenya
89601459c07ffff,13.030063295516692,77.49982341205893,Nelagadaranahalli,1.34,2.05,53.0,1,Peenya
8960145b127ffff,12.985070293789445,77.5411735231518,Basaveshwara Nagar,1.34,2.05,53.0,1,Vijayanagara
8960145820bffff,13.019323887397332,77.52009101059515,Dr Vishnuvardhan Circle,1.34,2.05,53.0,1,Rajajinagar
89601458177ffff,12.990569737412397,77.48895182679887,Herohalli North,1.34,2.05,53.0,1,Kamakshipalya
89601458353ffff,13.014025295481874,77.50496997944504,Peenya,1.34,2.05,53.0,1,Peenya
8960145842fffff,12.980860045916591,77.52065616311747,Sattva Anugraha,1.34,2.05,53.0,1,Kamakshipalya
89601458583ffff,12.963784890995548,77.51436050048355,Malai Mahadeshwara Layout,1.34,2.05,53.0,1,Jnanabharathi
8960145aab7ffff,12.95319594579935,77.48412914698724,Maruthi Nagar,1.34,2.05,53.0,1,Jnanabharathi
8960145aa9bffff,12.957431528633924,77.4962201992489,Further Extension,1.34,2.05,53.0,1,Jnanabharathi
8960145b31bffff,13.009588610634358,77.56023067976432,Milk Colony,1.34,2.05,53.0,1,Malleshwaram
8960169231bffff,13.166284606609366,77.71045389754201,Bengaluru IT Park,1.34,2.05,53.0,1,Chikkajala
89601692203ffff,13.172649820343064,77.72865464872288,Kavadedasarahalli,1.34,2.05,53.0,1,Chikkajala
8961892cc0fffff,13.032920674900863,77.61840192500276,Rashad Nagar,1.34,2.05,53.0,1,K.G. Halli
89618924a6fffff,12.92085153349821,77.57017707406985,,1.34,2.05,53.0,1,Banashankari
89618925443ffff,12.933257167422417,77.68234747819845,Bellanduru,1.34,2.05,53.0,1,HAL Old Airport
