h3,month,n,lat,lon,area,CIS
8960145b50bffff,2024-04,9,12.974291599051092,77.56986832740168,Cottonpet Circle,46.34
8960145b50fffff,2023-12,30,12.973232853902063,77.56684244653037,Railway Quarters,29.68
8960145b50fffff,2024-01,6,12.973232853902063,77.56684244653037,Railway Quarters,29.68
8960145b50fffff,2024-02,8,12.973232853902063,77.56684244653037,Railway Quarters,29.68
8960145b50fffff,2024-03,21,12.973232853902063,77.56684244653037,Railway Quarters,29.68
8960145b50fffff,2024-04,4,12.973232853902063,77.56684244653037,Railway Quarters,29.68
8960145b513ffff,2023-11,12,12.968942180802706,77.57158370459346,Akkimakalamna Gudi,27.19
8960145b513ffff,2023-12,7,12.968942180802706,77.57158370459346,Akkimakalamna Gudi,27.19
8960145b513ffff,2024-01,14,12.968942180802706,77.57158370459346,Akkimakalamna Gudi,27.19
8960145b513ffff,2024-02,6,12.968942180802706,77.57158370459346,Akkimakalamna Gudi,27.19
8960145b513ffff,2024-03,5,12.968942180802706,77.57158370459346,Akkimakalamna Gudi,27.19
8960145b513ffff,2024-04,4,12.968942180802706,77.57158370459346,Akkimakalamna Gudi,27.19
8960145b517ffff,2023-11,19,12.967883527584744,77.5685578119315,Akkimakalamna Gudi,34.93
8960145b517ffff,2023-12,17,12.967883527584744,77.5685578119315,Akkimakalamna Gudi,34.93
8960145b517ffff,2024-01,11,12.967883527584744,77.5685578119315,Akkimakalamna Gudi,34.93
8960145b517ffff,2024-02,9,12.967883527584744,77.5685578119315,Akkimakalamna Gudi,34.93
8960145b517ffff,2024-03,30,12.967883527584744,77.5685578119315,Akkimakalamna Gudi,34.93
8960145b517ffff,2024-04,7,12.967883527584744,77.5685578119315,Akkimakalamna Gudi,34.93
8960145b51bffff,2023-12,14,12.972146259140727,77.57223900913618,Sowrashtrapete,17.47
8960145b51bffff,2024-01,1,12.972146259140727,77.57223900913618,Sowrashtrapete,17.47
8960145b51bffff,2024-02,2,12.972146259140727,77.57223900913618,Sowrashtrapete,17.47
8960145b527ffff,2024-04,2,12.970056614741695,77.55776554722262,New Binny Layout,2.54
8960145b52bffff,2023-11,124,12.974319269628984,77.56144617373971,Annapurneshwari Industrial Area,62.22
8960145b52bffff,2023-12,80,12.974319269628984,77.56144617373971,Annapurneshwari Industrial Area,62.22
8960145b52bffff,2024-01,102,12.974319269628984,77.56144617373971,Annapurneshwari Industrial Area,62.22
8960145b52bffff,2024-02,87,12.974319269628984,77.56144617373971,Annapurneshwari Industrial Area,62.22
8960145b52bffff,2024-03,161,12.974319269628984,77.56144617373971,Annapurneshwari Industrial Area,62.22
8960145b52bffff,2024-04,36,12.974319269628984,77.56144617373971,Annapurneshwari Industrial Area,62.22
8960145b52fffff,2024-03,1,12.97326047695884,77.55842060849142,Block C,1.16
8960145b537ffff,2023-11,8,12.967911459947347,77.56013595758237,New Binny Layout,15.51
8960145b537ffff,2023-12,6,12.967911459947347,77.56013595758237,New Binny Layout,15.51
8960145b537ffff,2024-01,1,12.967911459947347,77.56013595758237,New Binny Layout,15.51
8960145b537ffff,2024-03,2,12.967911459947347,77.56013595758237,New Binny Layout,15.51
8960145b543ffff,2023-11,473,12.978554434046352,77.57354967361115,AT Extension,82.56
8960145b543ffff,2023-12,809,12.978554434046352,77.57354967361115,AT Extension,82.56
8960145b543ffff,2024-01,700,12.978554434046352,77.57354967361115,AT Extension,82.56
8960145b543ffff,2024-02,261,12.978554434046352,77.57354967361115,AT Extension,82.56
8960145b543ffff,2024-03,422,12.978554434046352,77.57354967361115,AT Extension,82.56
8960145b543ffff,2024-04,249,12.978554434046352,77.57354967361115,AT Extension,82.56
8960145b547ffff,2023-11,257,12.97749564390411,77.5705236128301,Majestic Circle,70.73
8960145b547ffff,2023-12,265,12.97749564390411,77.5705236128301,Majestic Circle,70.73
8960145b547ffff,2024-01,408,12.97749564390411,77.5705236128301,Majestic Circle,70.73
8960145b547ffff,2024-02,66,12.97749564390411,77.5705236128301,Majestic Circle,70.73
8960145b547ffff,2024-03,325,12.97749564390411,77.5705236128301,Majestic Circle,70.73
8960145b547ffff,2024-04,29,12.97749564390411,77.5705236128301,Majestic Circle,70.73
8960145b54bffff,2023-11,163,12.981758530571385,77.57420503354466,Anand Rao Circle,67.47
8960145b54bffff,2023-12,203,12.981758530571385,77.57420503354466,Anand Rao Circle,67.47
8960145b54bffff,2024-01,152,12.981758530571385,77.57420503354466,Anand Rao Circle,67.47
8960145b54bffff,2024-02,121,12.981758530571385,77.57420503354466,Anand Rao Circle,67.47
8960145b54bffff,2024-03,233,12.981758530571385,77.57420503354466,Anand Rao Circle,67.47
8960145b54bffff,2024-04,39,12.981758530571385,77.57420503354466,Anand Rao Circle,67.47
8960145b54fffff,2023-11,34,12.98069969480867,77.57117891672155,Ayurvedic Hospital Junction,36.78
8960145b54fffff,2023-12,33,12.98069969480867,77.57117891672155,Ayurvedic Hospital Junction,36.78
8960145b54fffff,2024-01,16,12.98069969480867,77.57117891672155,Ayurvedic Hospital Junction,36.78
8960145b54fffff,2024-02,14,12.98069969480867,77.57117891672155,Ayurvedic Hospital Junction,36.78
8960145b54fffff,2024-03,21,12.98069969480867,77.57117891672155,Ayurvedic Hospital Junction,36.78
8960145b54fffff,2024-04,2,12.98069969480867,77.57117891672155,Ayurvedic Hospital Junction,36.78
8960145b553ffff,2023-11,2082,12.976409087424585,77.5759204607417,Kempe Gowda Circle,100.0
8960145b553ffff,2023-12,2927,12.976409087424585,77.5759204607417,Kempe Gowda Circle,100.0
8960145b553ffff,2024-01,2461,12.976409087424585,77.5759204607417,Kempe Gowda Circle,100.0
8960145b553ffff,2024-02,1712,12.976409087424585,77.5759204607417,Kempe Gowda Circle,100.0
8960145b553ffff,2024-03,2213,12.976409087424585,77.5759204607417,Kempe Gowda Circle,100.0
8960145b553ffff,2024-04,728,12.976409087424585,77.5759204607417,Kempe Gowda Circle,100.0
8960145b557ffff,2023-11,22,12.975350343562363,77.57289433214187,Subash Nagar,46.41
8960145b557ffff,2023-12,85,12.975350343562363,77.57289433214187,Subash Nagar,46.41
8960145b557ffff,2024-01,45,12.975350343562363,77.57289433214187,Subash Nagar,46.41
8960145b557ffff,2024-02,17,12.975350343562363,77.57289433214187,Subash Nagar,46.41
8960145b557ffff,2024-03,26,12.975350343562363,77.57289433214187,Subash Nagar,46.41
8960145b557ffff,2024-04,2,12.975350343562363,77.57289433214187,Subash Nagar,46.41
8960145b55bffff,2023-11,476,12.979613223528302,77.57657585825223,R Subanna Circle,78.69
8960145b55bffff,2023-12,606,12.979613223528302,77.57657585825223,R Subanna Circle,78.69
8960145b55bffff,2024-01,313,12.979613223528302,77.57657585825223,R Subanna Circle,78.69
8960145b55bffff,2024-02,245,12.979613223528302,77.57657585825223,R Subanna Circle,78.69
8960145b55bffff,2024-03,394,12.979613223528302,77.57657585825223,R Subanna Circle,78.69
8960145b55bffff,2024-04,179,12.979613223528302,77.57657585825223,R Subanna Circle,78.69
8960145b563ffff,2023-11,5,12.978582021314107,77.56512705469365,Sobha Rajvilas,33.08
8960145b563ffff,2023-12,52,12.978582021314107,77.56512705469365,Sobha Rajvilas,33.08
8960145b563ffff,2024-01,3,12.978582021314107,77.56512705469365,Sobha Rajvilas,33.08
8960145b563ffff,2024-02,9,12.978582021314107,77.56512705469365,Sobha Rajvilas,33.08
8960145b563ffff,2024-03,4,12.978582021314107,77.56512705469365,Sobha Rajvilas,33.08
8960145b563ffff,2024-04,4,12.978582021314107,77.56512705469365,Sobha Rajvilas,33.08
8960145b567ffff,2023-11,1,12.977523183604852,77.56210130950738,Gopalapuram,14.49
8960145b567ffff,2024-01,1,12.977523183604852,77.56210130950738,Gopalapuram,14.49
8960145b567ffff,2024-02,3,12.977523183604852,77.56210130950738,Gopalapuram,14.49
8960145b567ffff,2024-03,8,12.977523183604852,77.56210130950738,Gopalapuram,14.49
8960145b56bffff,2023-11,1,12.981785986995245,77.56578226496352,Okalipuram Junction,6.68
8960145b56bffff,2023-12,2,12.981785986995245,77.56578226496352,Okalipuram Junction,6.68
8960145b56bffff,2024-02,2,12.981785986995245,77.56578226496352,Okalipuram Junction,6.68
8960145b56bffff,2024-03,1,12.981785986995245,77.56578226496352,Okalipuram Junction,6.68
8960145b56fffff,2023-11,42,12.980727103642337,77.5627564637352,Ramachandrapuram,37.3
8960145b56fffff,2023-12,9,12.980727103642337,77.5627564637352,Ramachandrapuram,37.3
8960145b56fffff,2024-01,8,12.980727103642337,77.5627564637352,Ramachandrapuram,37.3
8960145b56fffff,2024-02,26,12.980727103642337,77.5627564637352,Ramachandrapuram,37.3
8960145b56fffff,2024-03,19,12.980727103642337,77.5627564637352,Ramachandrapuram,37.3
8960145b56fffff,2024-04,5,12.980727103642337,77.5627564637352,Ramachandrapuram,37.3
8960145b577ffff,2023-11,5,12.975378061684143,77.5644718628851,Magadi Road Area,23.48
8960145b577ffff,2023-12,7,12.975378061684143,77.5644718628851,Magadi Road Area,23.48
8960145b577ffff,2024-01,6,12.975378061684143,77.5644718628851,Magadi Road Area,23.48
8960145b577ffff,2024-02,4,12.975378061684143,77.5644718628851,Magadi Road Area,23.48
8960145b577ffff,2024-03,14,12.975378061684143,77.5644718628851,Magadi Road Area,23.48
8960145b577ffff,2024-04,1,12.975378061684143,77.5644718628851,Magadi Road Area,23.48
8960145b583ffff,2023-11,51,12.963592603741283,77.57329905534101,Chanda Nagar,58.08
8960145b583ffff,2023-12,106,12.963592603741283,77.57329905534101,Chanda Nagar,58.08
8960145b583ffff,2024-01,134,12.963592603741283,77.57329905534101,Chanda Nagar,58.08
8960145b583ffff,2024-02,143,12.963592603741283,77.57329905534101,Chanda Nagar,58.08
8960145b583ffff,2024-03,83,12.963592603741283,77.57329905534101,Chanda Nagar,58.08
8960145b583ffff,2024-04,31,12.963592603741283,77.57329905534101,Chanda Nagar,58.08
8960145b587ffff,2023-11,1,12.962534042462677,77.57027315089455,Church Circle,20.27
8960145b587ffff,2023-12,11,12.962534042462677,77.57027315089455,Church Circle,20.27
8960145b587ffff,2024-01,2,12.962534042462677,77.57027315089455,Church Circle,20.27
8960145b587ffff,2024-02,2,12.962534042462677,77.57027315089455,Church Circle,20.27
8960145b587ffff,2024-03,7,12.962534042462677,77.57027315089455,Church Circle,20.27
8960145b587ffff,2024-04,3,12.962534042462677,77.57027315089455,Church Circle,20.27
8960145b58bffff,2023-11,126,12.966796715509812,77.57395437899618,Santhusapete,73.92
8960145b58bffff,2023-12,407,12.966796715509812,77.57395437899618,Santhusapete,73.92
8960145b58bffff,2024-01,310,12.966796715509812,77.57395437899618,Santhusapete,73.92
8960145b58bffff,2024-02,229,12.966796715509812,77.57395437899618,Santhusapete,73.92
8960145b58bffff,2024-03,342,12.966796715509812,77.57395437899618,Santhusapete,73.92
8960145b58bffff,2024-04,37,12.966796715509812,77.57395437899618,Santhusapete,73.92
8960145b58fffff,2023-11,8,12.9657381085696,77.57092841851312,Jolly Mohalla,26.34
8960145b58fffff,2023-12,11,12.9657381085696,77.57092841851312,Jolly Mohalla,26.34
8960145b58fffff,2024-01,2,12.9657381085696,77.57092841851312,Jolly Mohalla,26.34
8960145b58fffff,2024-02,15,12.9657381085696,77.57092841851312,Jolly Mohalla,26.34
8960145b58fffff,2024-03,8,12.9657381085696,77.57092841851312,Jolly Mohalla,26.34
8960145b58fffff,2024-04,1,12.9657381085696,77.57092841851312,Jolly Mohalla,26.34
8960145b593ffff,2023-11,8,12.961447013112009,77.57566972240768,City Market Circle,39.4
8960145b593ffff,2023-12,42,12.961447013112009,77.57566972240768,City Market Circle,39.4
8960145b593ffff,2024-01,13,12.961447013112009,77.57566972240768,City Market Circle,39.4
8960145b593ffff,2024-02,23,12.961447013112009,77.57566972240768,City Market Circle,39.4
8960145b593ffff,2024-03,21,12.961447013112009,77.57566972240768,City Market Circle,39.4
8960145b593ffff,2024-04,20,12.961447013112009,77.57566972240768,City Market Circle,39.4
8960145b597ffff,2023-11,2,12.960388498109769,77.57264375014819,TP Kailasam Circle,29.76
8960145b597ffff,2023-12,1,12.960388498109769,77.57264375014819,TP Kailasam Circle,29.76
8960145b597ffff,2024-01,2,12.960388498109769,77.57264375014819,TP Kailasam Circle,29.76
8960145b597ffff,2024-02,27,12.960388498109769,77.57264375014819,TP Kailasam Circle,29.76
8960145b597ffff,2024-03,29,12.960388498109769,77.57264375014819,TP Kailasam Circle,29.76
8960145b597ffff,2024-04,2,12.960388498109769,77.57264375014819,TP Kailasam Circle,29.76
8960145b59bffff,2023-11,691,12.96465116440439,77.57632508363632,City Market Circle,95.39
8960145b59bffff,2023-12,1434,12.96465116440439,77.57632508363632,City Market Circle,95.39
8960145b59bffff,2024-01,2037,12.96465116440439,77.57632508363632,City Market Circle,95.39
8960145b59bffff,2024-02,1812,12.96465116440439,77.57632508363632,City Market Circle,95.39
8960145b59bffff,2024-03,2189,12.96465116440439,77.57632508363632,City Market Circle,95.39
8960145b59bffff,2024-04,422,12.96465116440439,77.57632508363632,City Market Circle,95.39
8960145b5a3ffff,2023-12,1,12.96362089285422,77.56487686913171,Karnataka Police Staff Quarters,12.68
8960145b5a3ffff,2024-01,3,12.96362089285422,77.56487686913171,Karnataka Police Staff Quarters,12.68
8960145b5a3ffff,2024-02,2,12.96362089285422,77.56487686913171,Karnataka Police Staff Quarters,12.68
8960145b5a3ffff,2024-03,6,12.96362089285422,77.56487686913171,Karnataka Police Staff Quarters,12.68
8960145b5a3ffff,2024-04,2,12.96362089285422,77.56487686913171,Karnataka Police Staff Quarters,12.68
8960145b5a7ffff,2023-11,1,12.962562284101672,77.56185128025189,Sirsi Circle,19.28
8960145b5a7ffff,2023-12,10,12.962562284101672,77.56185128025189,Sirsi Circle,19.28
8960145b5a7ffff,2024-01,5,12.962562284101672,77.56185128025189,Sirsi Circle,19.28
8960145b5a7ffff,2024-03,17,12.962562284101672,77.56185128025189,Sirsi Circle,19.28
8960145b5a7ffff,2024-04,1,12.962562284101672,77.56185128025189,Sirsi Circle,19.28
8960145b5abffff,2023-11,5,12.966824873751444,77.56553204313768,Police Quarters Binny Mill,6.22
8960145b5abffff,2024-02,1,12.966824873751444,77.56553204313768,Police Quarters Binny Mill,6.22
8960145b5afffff,2024-02,1,12.965766219314135,77.56250639822126,D Swamy Layout,2.56
8960145b5afffff,2024-03,1,12.965766219314135,77.56250639822126,D Swamy Layout,2.56
8960145b5b3ffff,2023-11,3,12.961475480579857,77.56724737030616,K.R Market,15.66
8960145b5b3ffff,2023-12,5,12.961475480579857,77.56724737030616,K.R Market,15.66
8960145b5b3ffff,2024-02,5,12.961475480579857,77.56724737030616,K.R Market,15.66
8960145b5b3ffff,2024-03,5,12.961475480579857,77.56724737030616,K.R Market,15.66
8960145b5b7ffff,2023-11,12,12.96041691810413,77.56422171358516,Sirsi Circle,25.78
8960145b5b7ffff,2023-12,4,12.96041691810413,77.56422171358516,Sirsi Circle,25.78
8960145b5b7ffff,2024-01,3,12.96041691810413,77.56422171358516,Sirsi Circle,25.78
8960145b5b7ffff,2024-02,2,12.96041691810413,77.56422171358516,Sirsi Circle,25.78
8960145b5b7ffff,2024-03,13,12.96041691810413,77.56422171358516,Sirsi Circle,25.78
8960145b5b7ffff,2024-04,8,12.96041691810413,77.56422171358516,Sirsi Circle,25.78
8960145b5bbffff,2023-11,1,12.964679501013965,77.56790258188853,Police Quarters,19.68
8960145b5bbffff,2023-12,9,12.964679501013965,77.56790258188853,Police Quarters,19.68
8960145b5bbffff,2024-01,1,12.964679501013965,77.56790258188853,Police Quarters,19.68
8960145b5bbffff,2024-02,1,12.964679501013965,77.56790258188853,Police Quarters,19.68
8960145b5bbffff,2024-03,12,12.964679501013965,77.56790258188853,Police Quarters,19.68
8960145b5bbffff,2024-04,2,12.964679501013965,77.56790258188853,Police Quarters,19.68
8960145b5c3ffff,2023-11,95,12.971059485347478,77.57763586148468,Balepete,61.11
8960145b5c3ffff,2023-12,114,12.971059485347478,77.57763586148468,Balepete,61.11
8960145b5c3ffff,2024-01,134,12.971059485347478,77.57763586148468,Balepete,61.11
8960145b5c3ffff,2024-02,95,12.971059485347478,77.57763586148468,Balepete,61.11
8960145b5c3ffff,2024-03,87,12.971059485347478,77.57763586148468,Balepete,61.11
8960145b5c3ffff,2024-04,16,12.971059485347478,77.57763586148468,Balepete,61.11
8960145b5c7ffff,2023-11,421,12.970000833394062,77.57460972111427,Chickpet Circle,80.39
8960145b5c7ffff,2023-12,532,12.970000833394062,77.57460972111427,Chickpet Circle,80.39
8960145b5c7ffff,2024-01,582,12.970000833394062,77.57460972111427,Chickpet Circle,80.39
8960145b5c7ffff,2024-02,359,12.970000833394062,77.57460972111427,Chickpet Circle,80.39
8960145b5c7ffff,2024-03,400,12.970000833394062,77.57460972111427,Chickpet Circle,80.39
8960145b5c7ffff,2024-04,100,12.970000833394062,77.57460972111427,Chickpet Circle,80.39
8960145b5cbffff,2023-11,870,12.974263654955623,77.57829127810561,Kempegowda Extension,91.9
8960145b5cbffff,2023-12,944,12.974263654955623,77.57829127810561,Kempegowda Extension,91.9
8960145b5cbffff,2024-01,1553,12.974263654955623,77.57829127810561,Kempegowda Extension,91.9
8960145b5cbffff,2024-02,1231,12.974263654955623,77.57829127810561,Kempegowda Extension,91.9
